D 00:05:52.0569578 GameState.DebugPrintPowerList() - Count=66
D 00:05:52.0599580 GameState.DebugPrintPower() - CREATE_GAME
D 00:05:52.0599580 GameState.DebugPrintPower() -     GameEntity EntityID=1
D 00:05:52.0649582 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=5 CardID=CS1h_001
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=COST value=2
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=ZONE value=PLAY
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=ENTITY_ID value=5
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=CARDTYPE value=HERO_POWER
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=CREATOR value=4
D 00:05:52.0649582 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=6 CardID=
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=ENTITY_ID value=6
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0649582 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=7 CardID=BRM_004
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=HEALTH value=1
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=ATK value=2
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=COST value=1
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=ZONE value=HAND
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=ENTITY_ID value=7
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=3
D 00:05:52.0649582 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=8 CardID=
D 00:05:52.0649582 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ENTITY_ID value=8
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0659583 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=9 CardID=
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ENTITY_ID value=9
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0659583 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=10 CardID=
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ENTITY_ID value=10
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0659583 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=11 CardID=
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ENTITY_ID value=11
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0659583 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=12 CardID=AT_116
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=HEALTH value=4
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ATK value=1
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=COST value=2
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ZONE value=HAND
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ENTITY_ID value=12
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=RARITY value=RARE
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=1
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=POWERED_UP value=1
D 00:05:52.0659583 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=13 CardID=
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ENTITY_ID value=13
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0659583 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=14 CardID=
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ENTITY_ID value=14
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0659583 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=15 CardID=
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0659583 GameState.DebugPrintPower() -     tag=ENTITY_ID value=15
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0669584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=16 CardID=
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=16
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0669584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=17 CardID=
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=17
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0669584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=18 CardID=
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=18
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0669584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=19 CardID=
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=19
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0669584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=20 CardID=
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=20
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0669584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=21 CardID=
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=21
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0669584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=22 CardID=
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=22
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0669584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=23 CardID=
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=23
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0669584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=24 CardID=
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=24
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0669584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0669584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=25 CardID=
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=25
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0679584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=26 CardID=
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=26
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0679584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=27 CardID=
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=27
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0679584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=28 CardID=
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=28
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0679584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=29 CardID=
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=29
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0679584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=30 CardID=
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=30
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0679584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=31 CardID=
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=31
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0679584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=32 CardID=
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=32
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0679584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=33 CardID=
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ENTITY_ID value=33
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0679584 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=34 CardID=
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0679584 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ENTITY_ID value=34
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0689585 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=35 CardID=EX1_334
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=COST value=4
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE value=HAND
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ENTITY_ID value=35
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CARDTYPE value=ABILITY
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=RARITY value=RARE
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=2
D 00:05:52.0689585 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=36 CardID=BRMA06_1
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=HEALTH value=30
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE value=PLAY
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CONTROLLER value=2
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ENTITY_ID value=36
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CARDTYPE value=HERO
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=SHOWN_HERO_POWER value=2335
D 00:05:52.0689585 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=37 CardID=BRMA06_2
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=COST value=2
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE value=PLAY
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CONTROLLER value=2
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ENTITY_ID value=37
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CARDTYPE value=HERO_POWER
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CREATOR value=36
D 00:05:52.0689585 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=38 CardID=
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CONTROLLER value=2
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ENTITY_ID value=38
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0689585 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=39 CardID=
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CONTROLLER value=2
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ENTITY_ID value=39
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0689585 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=40 CardID=
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CONTROLLER value=2
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ENTITY_ID value=40
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0689585 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=41 CardID=
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CONTROLLER value=2
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ENTITY_ID value=41
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 00:05:52.0689585 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=42 CardID=
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CONTROLLER value=2
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ENTITY_ID value=42
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 00:05:52.0689585 GameState.DebugPrintPower() -     tag=REVEALED value=0
